SEDES,Mes Año,Metrica,Flujo,Id_Mes,PkFlujo,Orden Operación,Tipo de Actividad,Grupo,Orden Grupo,Año,Cierre Financiero,_IdTipo,_Tipo
SEDE6,oct. 24,Activos Por Impuestos Diferidos,0,202410,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE6,nov. 24,Activos Por Impuestos Diferidos,0,202411,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE6,sep. 24,Activos Por Impuestos Diferidos,0,202409,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE6,ago. 24,Activos Por Impuestos Diferidos,0,202408,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE6,jul. 24,Activos Por Impuestos Diferidos,0,202407,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE6,jun. 24,Activos Por Impuestos Diferidos,0,202406,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE6,mar. 24,Activos Por Impuestos Diferidos,0,202403,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE6,feb. 24,Activos Por Impuestos Diferidos,0,202402,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE6,may. 24,Activos Por Impuestos Diferidos,0,202405,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE6,ene. 24,Activos Por Impuestos Diferidos,0,202401,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE6,abr. 24,Activos Por Impuestos Diferidos,0,202404,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE8,nov. 24,Activos Por Impuestos Diferidos,0,202411,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE8,sep. 24,Activos Por Impuestos Diferidos,0,202409,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE8,oct. 24,Activos Por Impuestos Diferidos,0,202410,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE8,jul. 24,Activos Por Impuestos Diferidos,0,202407,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE8,ago. 24,Activos Por Impuestos Diferidos,0,202408,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE8,abr. 24,Activos Por Impuestos Diferidos,0,202404,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE8,mar. 24,Activos Por Impuestos Diferidos,0,202403,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE8,feb. 24,Activos Por Impuestos Diferidos,0,202402,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE8,ene. 24,Activos Por Impuestos Diferidos,0,202401,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE8,may. 24,Activos Por Impuestos Diferidos,0,202405,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE8,jun. 24,Activos Por Impuestos Diferidos,0,202406,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE5,nov. 24,Activos Por Impuestos Diferidos,0,202411,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE5,oct. 24,Activos Por Impuestos Diferidos,0,202410,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE5,ago. 24,Activos Por Impuestos Diferidos,0,202408,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE5,sep. 24,Activos Por Impuestos Diferidos,0,202409,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE5,jun. 24,Activos Por Impuestos Diferidos,0,202406,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE5,jul. 24,Activos Por Impuestos Diferidos,0,202407,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE5,may. 24,Activos Por Impuestos Diferidos,0,202405,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE5,abr. 24,Activos Por Impuestos Diferidos,0,202404,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE5,mar. 24,Activos Por Impuestos Diferidos,0,202403,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE5,feb. 24,Activos Por Impuestos Diferidos,0,202402,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE5,ene. 24,Activos Por Impuestos Diferidos,0,202401,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE3,feb. 24,Activos Por Impuestos Diferidos,0,202402,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE3,ene. 24,Activos Por Impuestos Diferidos,0,202401,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE3,nov. 24,Activos Por Impuestos Diferidos,0,202411,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE3,jun. 24,Activos Por Impuestos Diferidos,0,202406,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE3,sep. 24,Activos Por Impuestos Diferidos,0,202409,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE3,oct. 24,Activos Por Impuestos Diferidos,0,202410,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE3,jul. 24,Activos Por Impuestos Diferidos,0,202407,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE3,ago. 24,Activos Por Impuestos Diferidos,0,202408,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE3,may. 24,Activos Por Impuestos Diferidos,0,202405,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE3,abr. 24,Activos Por Impuestos Diferidos,0,202404,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE3,mar. 24,Activos Por Impuestos Diferidos,0,202403,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE12,jun. 24,Activos Por Impuestos Diferidos,0,202406,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE12,nov. 24,Activos Por Impuestos Diferidos,0,202411,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE12,jul. 24,Activos Por Impuestos Diferidos,0,202407,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE12,ago. 24,Activos Por Impuestos Diferidos,0,202408,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE12,oct. 24,Activos Por Impuestos Diferidos,0,202410,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE12,sep. 24,Activos Por Impuestos Diferidos,0,202409,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE12,feb. 24,Activos Por Impuestos Diferidos,0,202402,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE12,abr. 24,Activos Por Impuestos Diferidos,0,202404,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE12,ene. 24,Activos Por Impuestos Diferidos,0,202401,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE12,may. 24,Activos Por Impuestos Diferidos,0,202405,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE12,mar. 24,Activos Por Impuestos Diferidos,0,202403,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE13,nov. 24,Activos Por Impuestos Diferidos,0,202411,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE13,may. 24,Activos Por Impuestos Diferidos,0,202405,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE13,oct. 24,Activos Por Impuestos Diferidos,0,202410,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE13,feb. 24,Activos Por Impuestos Diferidos,0,202402,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE13,mar. 24,Activos Por Impuestos Diferidos,0,202403,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE13,ago. 24,Activos Por Impuestos Diferidos,0,202408,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE13,sep. 24,Activos Por Impuestos Diferidos,0,202409,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE13,ene. 24,Activos Por Impuestos Diferidos,0,202401,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE13,jul. 24,Activos Por Impuestos Diferidos,0,202407,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE13,jun. 24,Activos Por Impuestos Diferidos,0,202406,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE13,abr. 24,Activos Por Impuestos Diferidos,0,202404,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE7,ene. 24,Activos Por Impuestos Diferidos,0,202401,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE7,feb. 24,Activos Por Impuestos Diferidos,0,202402,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE7,mar. 24,Activos Por Impuestos Diferidos,0,202403,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE7,abr. 24,Activos Por Impuestos Diferidos,0,202404,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE7,jul. 24,Activos Por Impuestos Diferidos,0,202407,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE7,oct. 24,Activos Por Impuestos Diferidos,0,202410,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE7,may. 24,Activos Por Impuestos Diferidos,0,202405,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE7,jun. 24,Activos Por Impuestos Diferidos,0,202406,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE7,sep. 24,Activos Por Impuestos Diferidos,0,202409,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE7,ago. 24,Activos Por Impuestos Diferidos,0,202408,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE2,ene. 24,Activos Por Impuestos Diferidos,0,202401,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE2,feb. 24,Activos Por Impuestos Diferidos,0,202402,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE2,mar. 24,Activos Por Impuestos Diferidos,0,202403,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE2,abr. 24,Activos Por Impuestos Diferidos,0,202404,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE2,may. 24,Activos Por Impuestos Diferidos,0,202405,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE2,jun. 24,Activos Por Impuestos Diferidos,0,202406,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE2,jul. 24,Activos Por Impuestos Diferidos,0,202407,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE2,ago. 24,Activos Por Impuestos Diferidos,0,202408,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE2,oct. 24,Activos Por Impuestos Diferidos,0,202410,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE2,sep. 24,Activos Por Impuestos Diferidos,0,202409,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE2,nov. 24,Activos Por Impuestos Diferidos,0,202411,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE9,oct. 24,Activos Por Impuestos Diferidos,0,202410,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE9,nov. 24,Activos Por Impuestos Diferidos,0,202411,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE9,sep. 24,Activos Por Impuestos Diferidos,0,202409,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE9,jul. 24,Activos Por Impuestos Diferidos,0,202407,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE9,ago. 24,Activos Por Impuestos Diferidos,0,202408,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE9,jun. 24,Activos Por Impuestos Diferidos,0,202406,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE9,feb. 24,Activos Por Impuestos Diferidos,0,202402,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE9,ene. 24,Activos Por Impuestos Diferidos,0,202401,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE9,mar. 24,Activos Por Impuestos Diferidos,0,202403,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE9,abr. 24,Activos Por Impuestos Diferidos,0,202404,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE9,may. 24,Activos Por Impuestos Diferidos,0,202405,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE7,nov. 24,Activos Por Impuestos Diferidos,0,202411,10,1,Operación,Otros Activos Corrientes,5,2024,TRUE,1,Flujo
SEDE6,sep. 23,Activos Por Impuestos Diferidos,0,202309,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE6,ago. 23,Activos Por Impuestos Diferidos,0,202308,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE6,feb. 23,Activos Por Impuestos Diferidos,0,202302,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE6,may. 23,Activos Por Impuestos Diferidos,0,202305,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE6,mar. 23,Activos Por Impuestos Diferidos,0,202303,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE6,abr. 23,Activos Por Impuestos Diferidos,0,202304,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE6,nov. 23,Activos Por Impuestos Diferidos,0,202311,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE6,oct. 23,Activos Por Impuestos Diferidos,0,202310,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE6,jul. 23,Activos Por Impuestos Diferidos,0,202307,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE6,jun. 23,Activos Por Impuestos Diferidos,0,202306,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE8,oct. 23,Activos Por Impuestos Diferidos,0,202310,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE8,ago. 23,Activos Por Impuestos Diferidos,0,202308,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE8,sep. 23,Activos Por Impuestos Diferidos,0,202309,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE8,jul. 23,Activos Por Impuestos Diferidos,0,202307,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE8,jun. 23,Activos Por Impuestos Diferidos,0,202306,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE8,may. 23,Activos Por Impuestos Diferidos,0,202305,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE8,abr. 23,Activos Por Impuestos Diferidos,0,202304,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE8,feb. 23,Activos Por Impuestos Diferidos,0,202302,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE8,mar. 23,Activos Por Impuestos Diferidos,0,202303,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE8,nov. 23,Activos Por Impuestos Diferidos,0,202311,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE5,nov. 23,Activos Por Impuestos Diferidos,0,202311,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE5,oct. 23,Activos Por Impuestos Diferidos,0,202310,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE5,sep. 23,Activos Por Impuestos Diferidos,0,202309,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE5,jul. 23,Activos Por Impuestos Diferidos,0,202307,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE5,ago. 23,Activos Por Impuestos Diferidos,0,202308,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE5,jun. 23,Activos Por Impuestos Diferidos,0,202306,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE5,feb. 23,Activos Por Impuestos Diferidos,0,202302,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE5,may. 23,Activos Por Impuestos Diferidos,0,202305,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE5,abr. 23,Activos Por Impuestos Diferidos,0,202304,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE5,mar. 23,Activos Por Impuestos Diferidos,0,202303,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE3,abr. 23,Activos Por Impuestos Diferidos,0,202304,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE3,mar. 23,Activos Por Impuestos Diferidos,0,202303,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE3,may. 23,Activos Por Impuestos Diferidos,0,202305,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE3,jun. 23,Activos Por Impuestos Diferidos,0,202306,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE3,jul. 23,Activos Por Impuestos Diferidos,0,202307,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE3,feb. 23,Activos Por Impuestos Diferidos,0,202302,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE3,oct. 23,Activos Por Impuestos Diferidos,0,202310,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE3,nov. 23,Activos Por Impuestos Diferidos,0,202311,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE3,sep. 23,Activos Por Impuestos Diferidos,0,202309,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE3,ago. 23,Activos Por Impuestos Diferidos,0,202308,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE12,ago. 23,Activos Por Impuestos Diferidos,0,202308,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE12,mar. 23,Activos Por Impuestos Diferidos,0,202303,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE12,abr. 23,Activos Por Impuestos Diferidos,0,202304,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE12,jul. 23,Activos Por Impuestos Diferidos,0,202307,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE12,may. 23,Activos Por Impuestos Diferidos,0,202305,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE12,dic. 23,Activos Por Impuestos Diferidos,0,202312,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE12,jun. 23,Activos Por Impuestos Diferidos,0,202306,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE12,feb. 23,Activos Por Impuestos Diferidos,0,202302,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE12,nov. 23,Activos Por Impuestos Diferidos,0,202311,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE12,sep. 23,Activos Por Impuestos Diferidos,0,202309,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE12,oct. 23,Activos Por Impuestos Diferidos,0,202310,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE13,ago. 23,Activos Por Impuestos Diferidos,0,202308,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE13,nov. 23,Activos Por Impuestos Diferidos,0,202311,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE13,jul. 23,Activos Por Impuestos Diferidos,0,202307,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE13,jun. 23,Activos Por Impuestos Diferidos,0,202306,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE13,may. 23,Activos Por Impuestos Diferidos,0,202305,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE13,abr. 23,Activos Por Impuestos Diferidos,0,202304,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE13,oct. 23,Activos Por Impuestos Diferidos,0,202310,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE13,feb. 23,Activos Por Impuestos Diferidos,0,202302,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE13,mar. 23,Activos Por Impuestos Diferidos,0,202303,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE13,sep. 23,Activos Por Impuestos Diferidos,0,202309,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE7,abr. 23,Activos Por Impuestos Diferidos,0,202304,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE7,feb. 23,Activos Por Impuestos Diferidos,0,202302,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE7,may. 23,Activos Por Impuestos Diferidos,0,202305,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE7,mar. 23,Activos Por Impuestos Diferidos,0,202303,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE7,jun. 23,Activos Por Impuestos Diferidos,0,202306,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE7,jul. 23,Activos Por Impuestos Diferidos,0,202307,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE7,ago. 23,Activos Por Impuestos Diferidos,0,202308,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE7,sep. 23,Activos Por Impuestos Diferidos,0,202309,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE7,nov. 23,Activos Por Impuestos Diferidos,0,202311,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE7,oct. 23,Activos Por Impuestos Diferidos,0,202310,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE2,abr. 23,Activos Por Impuestos Diferidos,0,202304,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE2,mar. 23,Activos Por Impuestos Diferidos,0,202303,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE2,feb. 23,Activos Por Impuestos Diferidos,0,202302,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE2,may. 23,Activos Por Impuestos Diferidos,0,202305,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE2,ago. 23,Activos Por Impuestos Diferidos,0,202308,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE2,jun. 23,Activos Por Impuestos Diferidos,0,202306,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE2,jul. 23,Activos Por Impuestos Diferidos,0,202307,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE2,oct. 23,Activos Por Impuestos Diferidos,0,202310,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE2,sep. 23,Activos Por Impuestos Diferidos,0,202309,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE2,nov. 23,Activos Por Impuestos Diferidos,0,202311,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE9,nov. 23,Activos Por Impuestos Diferidos,0,202311,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE9,oct. 23,Activos Por Impuestos Diferidos,0,202310,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE9,sep. 23,Activos Por Impuestos Diferidos,0,202309,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE9,ago. 23,Activos Por Impuestos Diferidos,0,202308,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE9,jul. 23,Activos Por Impuestos Diferidos,0,202307,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE9,feb. 23,Activos Por Impuestos Diferidos,0,202302,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE9,jun. 23,Activos Por Impuestos Diferidos,0,202306,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE9,may. 23,Activos Por Impuestos Diferidos,0,202305,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE9,abr. 23,Activos Por Impuestos Diferidos,0,202304,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE9,mar. 23,Activos Por Impuestos Diferidos,0,202303,10,1,Operación,Otros Activos Corrientes,5,2023,TRUE,1,Flujo
SEDE6,abr. 25,Activos Por Impuestos Diferidos,0,202504,10,1,Operación,Otros Activos Corrientes,5,2025,TRUE,1,Flujo
SEDE6,mar. 25,Activos Por Impuestos Diferidos,0,202503,10,1,Operación,Otros Activos Corrientes,5,2025,TRUE,1,Flujo
SEDE6,ago. 25,Activos Por Impuestos Diferidos,0,202508,10,1,Operación,Otros Activos Corrientes,5,2025,TRUE,1,Flujo
SEDE6,jul. 25,Activos Por Impuestos Diferidos,0,202507,10,1,Operación,Otros Activos Corrientes,5,2025,TRUE,1,Flujo
SEDE6,jun. 25,Activos Por Impuestos Diferidos,0,202506,10,1,Operación,Otros Activos Corrientes,5,2025,TRUE,1,Flujo
SEDE6,ene. 25,Activos Por Impuestos Diferidos,0,202501,10,1,Operación,Otros Activos Corrientes,5,2025,TRUE,1,Flujo
SEDE6,may. 25,Activos Por Impuestos Diferidos,0,202505,10,1,Operación,Otros Activos Corrientes,5,2025,TRUE,1,Flujo
SEDE6,feb. 25,Activos Por Impuestos Diferidos,0,202502,10,1,Operación,Otros Activos Corrientes,5,2025,TRUE,1,Flujo
